/* DATA DESCRIPTION:
	Chaetoceros dichaeta [#] (C. dichaeta) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Chaetoceros radicans [#] (C. radicans) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Chaetoceros spores [#] (Chaet spores) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Chaetoceros spp. [#] (Chaetoceros spp.) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms * COMMENT: A
	Chaetoceros spp. [#] (Chaetoceros spp.) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms * COMMENT: B
	Chaetoceros spp. [#] (Chaetoceros spp.) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms * COMMENT: C
	Chaetoceros, vegetative cells [#] (Chaetoceros veg) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Corethron criophilum [#] (C. criophilum) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Dactyliozolen antarcticus, girdles [#] (D. antarcticus girdles) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms * COMMENT: girdles not included in flux calculations
	Delphineis suriela [#] (D. suriela) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Eucampia antarctica [#] (E. antarctica) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Fragilariopsis curta [#] (F. curta) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Fragilariopsis cylindrus [#] (F. cylindrus) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Fragilariopsis kerguelensis [#] (F. kerguelensis) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Fragilariopsis obliquecostata [#] (F. obliquecostata) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Fragilariopsis pseudonana [#] (F. pseudonana) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Fragilariopsis rhombica [#] (F. rhombica) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Fragilariopsis ritscheri [#] (F. ritscheri) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Fragilariopsis separanda [#] (F. separanda) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Guinardia spp. [#] (Guinardia spp.) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Hemidiscus cuneiformis [#] (H. cuneiformis) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Hemidiscus karstenii [#] (H. karstenii) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Navicula spp. [#] (Navicula spp.) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Nitzschia interruptestriata [#] (N. interruptestriata) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Plagiotropis gaussii [#] (P. gaussii) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Pleurosigma directum [#] (P. directum) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Pleurosigma spp. [#] (Pleurosigma spp.) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Porosira alata [#] (P. alata) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Porosira inermis [#] (P. inermis) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Pseudo-nitzschia bicapitata [#] (P-n bicapitata) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Pseudo-nitzschia lineola [#] (P-n lineola) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Pseudo-nitzschia cf. hemii [#] (P-n cf. hemii) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Rhizosolenia antennata antennata [#] (R. antennata antennata) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Rhizosolenia antennata forma semispina [#] (R. antennata f semispina) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Rhizosolenia sima forma sima [#] (R. sima f sima) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Rhizosolenia simplex [#] (R. simplex) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Rhizosolenia styliformis [#] (R. styliformis) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Roperia tesselata [#] (R. tesselata) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Rouxia spp. [#] (Rouxia spp.) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Stellarima spp. [#] (Stellarima spp.) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Thalassionema nitzschioides forma 1 [#] (T. nitzschioides f 1) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Thalassionema nitzschioides var. lanceolata [#] (T. nitzschioides var. lanceolata) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Thalassiosira antarctica [#] (T. antarctica) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Thalassiosira decipiens [#] (T. decipiens) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Thalassiosira gracilis [#] (T. gracilis) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Thalassiosira gravida [#] (T. gravida) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Thalassiosira lentiginosa [#] (T. lentiginosa) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Thalassiosira leptopus [#] (T. leptopus) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Thalassiosira lineata [#] (T. lineata) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Thalassiosira oestrupii [#] (T. oestrupii) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Thalassiosira oliverana [#] (T. oliverana) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Thalassiosira spp. [#] (Thalassiosira spp.) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms * COMMENT: A
	Thalassiosira spp. [#] (Thalassiosira spp.) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms * COMMENT: B
	Thalassiosira spp. [#] (Thalassiosira spp.) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms * COMMENT: C
	Thalassiosira spp. [#] (Thalassiosira spp.) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms * COMMENT: D
	Thalassiothrix antarctica [#] (T. antarctica) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Trichotoxon reinboldii [#] (T. reinboldii) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Distephanus speculum speculum [#] (D. speculum speculum) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, silicoflagellates
	Dictyocha spp. [#] (Dictyocha spp.) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, silicoflagellates
	Diatoms [#] (Diatoms) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms * COMMENT: total counted
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0)
Size:	770 data points
*/
Depth water [m]	Date/Time	Date/time end	Duration [days]	Diatom valv flux [#/m**2/day]	A. actinochilus [#]	A. curvatulus [#]	A. ehrenbergii [#]	A. ingens [#]	A. octonarius [#]	Asteriomphalus spp. [#]	A. hookeri [#]	A. hyalinus [#]	A. parvulus [#]	A. tabularis [#]	C. atlanticus [#]	C. bulbosum [#]	C. criophilum [#]	C. diadema [#]	C. dichaeta [#]	C. radicans [#]	Chaet spores [#]	Chaetoceros spp. [#] (A)	Chaetoceros spp. [#] (B)	Chaetoceros spp. [#] (C)	Chaetoceros veg [#]	C. criophilum [#]	D. antarcticus girdles [#]	D. suriela [#]	E. antarctica [#]	F. curta [#]	F. cylindrus [#]	F. kerguelensis [#]	F. obliquecostata [#]	F. pseudonana [#]	F. rhombica [#]	F. ritscheri [#]	F. separanda [#]	Guinardia spp. [#]	H. cuneiformis [#]	H. karstenii [#]	Navicula spp. [#]	N. interruptestriata [#]	P. gaussii [#]	P. directum [#]	Pleurosigma spp. [#]	P. alata [#]	P. inermis [#]	P-n bicapitata [#]	P-n lineola [#]	P-n cf. hemii [#]	R. antennata antennata [#]	R. antennata f semispina [#]	R. sima f sima [#]	R. simplex [#]	R. styliformis [#]	R. tesselata [#]	Rouxia spp. [#]	Stellarima spp. [#]	T. nitzschioides f 1 [#]	T. nitzschioides var. lanceolata [#]	T. antarctica [#]	T. decipiens [#]	T. gracilis [#]	T. gravida [#]	T. lentiginosa [#]	T. leptopus [#]	T. lineata [#]	T. oestrupii [#]	T. oliverana [#]	Thalassiosira spp. [#] (A)	Thalassiosira spp. [#] (B)	Thalassiosira spp. [#] (C)	Thalassiosira spp. [#] (D)	T. antarctica [#]	T. reinboldii [#]	D. speculum speculum [#]	Dictyocha spp. [#]	Diatoms [#]
529	1996-12-15	1996-12-23	8.5	11950632	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	278	81	8	51	0	1	23	1	0	0	0	0	0	0	0	0	0	0	0	15.5	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0.0	0	2	0	471.5
529	1996-12-23	1996-12-31	8.5	13547798	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	206	14	12	44	0	4	7	2	0	0	0	0	0	0	0	0	0	0	0	10.0	0	0	0	0	1	0	0	1	3	0	0	8	0	6	2	0	0	0	2	0	0	0	0	0	0.0	0	1	0	329.0
529	1997-01-01	1997-01-09	8.5	1208237	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	1	9	61	0	2	21	1	0	0	0	2	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	4	0	311.0
529	1997-01-09	1997-01-17	8.5	5326988	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	1	219	13	6	42	0	1	13	4	0	0	0	0	0	0	0	0	0	0	0	18.0	0	0	0	0	0	0	0	1	3	2	0	1	0	3	1	0	0	0	0	0	1	0	0	0	1.0	0	0	0	334.0
529	1997-01-18	1997-01-26	8.5	1040875	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	215	16	4	32	0	2	21	1	0	0	0	2	0	0	0	0	1	0	0	12.5	0	0	0	0	0	0	0	0	2	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	1.0	0	2	0	321.5
529	1997-01-26	1997-02-03	8.5	1054701	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	204	5	4	51	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	8.0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0.5	0	0	0	310.5
529	1997-02-04	1997-02-21	17.0	1252564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	207	5	2	48	0	1	25	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0.5	0	1	0	300.5
529	1997-02-21	1997-03-10	17.0	10386011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	282	11	0	40	0	1	19	1	0	0	0	0	0	0	0	0	1	0	0	20.0	0	0	0	0	0	0	0	0	2	0	0	1	0	7	5	0	0	0	0	0	0	0	0	0	0.5	0	1	0	391.5
529	1997-03-10	1997-03-27	17.0	53252938	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	260	138	0	28	0	11	1	6	0	0	0	0	0	1	0	0	3	0	0	38.5	0	0	0	0	0	0	0	0	1	0	0	5	0	10	3	0	0	0	0	0	0	0	0	0	0.5	0	0	0	509.0
529	1997-12-07	1997-12-24	17.0	780507915	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	91	176	0	11	4	5	4	10	0	0	0	0	0	0	0	0	2	0	0	19.0	0	0	0	0	0	0	0	0	0	0	0	2	0	10	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	339.0
