/* DATA DESCRIPTION:
	Rhizosolenia simplex [#] (R. simplex) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Rhizosolenia styliformis [#] (R. styliformis) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Roperia tesselata [#] (R. tesselata) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Rouxia spp. [#] (Rouxia spp.) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Stellarima spp. [#] (Stellarima spp.) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Thalassionema nitzschioides forma 1 [#] (T. nitzschioides f 1) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Thalassionema nitzschioides var. lanceolata [#] (T. nitzschioides var. lanceolata) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Thalassiosira antarctica [#] (T. antarctica) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Thalassiosira decipiens [#] (T. decipiens) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Thalassiosira gracilis [#] (T. gracilis) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Thalassiosira gravida [#] (T. gravida) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Thalassiosira lentiginosa [#] (T. lentiginosa) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Thalassiosira leptopus [#] (T. leptopus) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Thalassiosira lineata [#] (T. lineata) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Thalassiosira oestrupii [#] (T. oestrupii) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Thalassiosira oliverana [#] (T. oliverana) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Thalassiosira spp. [#] (Thalassiosira spp.) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms * COMMENT: A
	Thalassiosira spp. [#] (Thalassiosira spp.) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms * COMMENT: B
	Thalassiosira spp. [#] (Thalassiosira spp.) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms * COMMENT: C
	Thalassiosira spp. [#] (Thalassiosira spp.) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms * COMMENT: D
	Thalassiothrix antarctica [#] (T. antarctica) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Trichotoxon reinboldii [#] (T. reinboldii) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms
	Distephanus speculum speculum [#] (D. speculum speculum) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, silicoflagellates
	Dictyocha spp. [#] (Dictyocha spp.) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, silicoflagellates
	Diatoms [#] (Diatoms) * PI: Grigorov, Ivo (https://orcid.org/0000-0001-6264-802X, ivo_grigorov@hotmail.com) * METHOD: Counting, diatoms * COMMENT: total counted
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0)
Size:	1617 data points
*/
Depth water [m]	Date/Time	Date/time end	Duration [days]	Diatom valv flux [#/m**2/day]	A. actinochilus [#]	A. curvatulus [#]	A. ehrenbergii [#]	A. ingens [#]	A. octonarius [#]	Asteriomphalus spp. [#]	A. hookeri [#]	A. hyalinus [#]	A. parvulus [#]	A. tabularis [#]	C. atlanticus [#]	C. bulbosum [#]	C. criophilum [#]	C. diadema [#]	C. dichaeta [#]	C. radicans [#]	Chaet spores [#]	Chaetoceros spp. [#] (A)	Chaetoceros spp. [#] (B)	Chaetoceros spp. [#] (C)	Chaetoceros veg [#]	C. criophilum [#]	D. antarcticus girdles [#]	D. suriela [#]	E. antarctica [#]	F. curta [#]	F. cylindrus [#]	F. kerguelensis [#]	F. obliquecostata [#]	F. pseudonana [#]	F. rhombica [#]	F. ritscheri [#]	F. separanda [#]	Guinardia spp. [#]	H. cuneiformis [#]	H. karstenii [#]	Navicula spp. [#]	N. interruptestriata [#]	P. gaussii [#]	P. directum [#]	Pleurosigma spp. [#]	P. alata [#]	P. inermis [#]	P-n bicapitata [#]	P-n lineola [#]	P-n cf. hemii [#]	R. antennata antennata [#]	R. antennata f semispina [#]	R. sima f sima [#]	R. simplex [#]	R. styliformis [#]	R. tesselata [#]	Rouxia spp. [#]	Stellarima spp. [#]	T. nitzschioides f 1 [#]	T. nitzschioides var. lanceolata [#]	T. antarctica [#]	T. decipiens [#]	T. gracilis [#]	T. gravida [#]	T. lentiginosa [#]	T. leptopus [#]	T. lineata [#]	T. oestrupii [#]	T. oliverana [#]	Thalassiosira spp. [#] (A)	Thalassiosira spp. [#] (B)	Thalassiosira spp. [#] (C)	Thalassiosira spp. [#] (D)	T. antarctica [#]	T. reinboldii [#]	D. speculum speculum [#]	Dictyocha spp. [#]	Diatoms [#]
937	1996-11-28	1996-12-15	17.0	728340	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	0	0	29	13	97	1	0	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0	0	154.0
937	1996-12-15	1997-01-01	17.0	10234825	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	121	235	87	0	0	1	3	2	0	0	0	4	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	2	3	0	0	0	0	0	0	0	0	0.0	0.0	3	0	470.0
937	1997-01-01	1997-01-18	17.0	60498704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	100	272	31	0	6	1	2	2	0	0	0	1	0	0	0	0	0	0	0	5.0	0	0	0	2	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0.5	0.5	1	0	428.5
937	1997-01-18	1997-02-04	17.0	233822363	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	118	246	14	0	10	7	10	0	0	0	0	0	0	0	0	0	0	0	0	11.0	0	0	0	0	0	0	0	0	0	4	0	0	0	6	2	2	0	0	0	0	0	0	0	0	2.5	1.0	0	0	435.5
937	1997-02-04	1997-02-21	17.0	718185604	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0	0	0	118	186	11	1	12	1	5	1	0	0	0	3	0	0	0	0	0	0	1	10.5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0.5	0.0	0	0	358.0
937	1997-02-21	1997-03-10	17.0	131007941	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	159	155	19	0	15	5	8	0	0	0	0	2	0	0	0	0	0	0	0	23.0	0	0	0	0	0	0	0	0	0	0	0	1	3	11	0	1	0	0	0	1	0	0	0	0	0.0	0.5	1	0	405.5
937	1997-03-10	1997-03-27	17.0	99426742	0	0	0	0	0	0	8	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0.0	1	0	0	215	120	10	0	16	2	0	0	0	0	0	2	0	0	0	0	0	0	0	7.5	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	1	0	0	1	0	0	0	0	0	1.0	0.5	1	0	401.0
937	1997-03-27	1997-04-30	34.0	80654541	0	0	0	0	0	0	5	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0.0	5	0	0	191	240	9	0	14	5	5	1	1	0	0	3	0	0	0	0	0	0	0	14.0	0	0	0	0	0	0	0	0	0	1	0	2	5	9	0	0	0	0	0	1	0	0	0	0	0.0	0.0	1	0	508.0
937	1997-04-30	1997-09-13	136.0	13441952	0	0	0	0	0	0	17	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0.0	25	0	0	162	38	40	1	5	7	1	0	0	0	0	0	0	0	0	0	0	0	0	21.0	0	0	0	0	0	0	0	0	0	0	0	1	0	16	2	1	0	0	0	1	0	0	0	0	2.5	1.5	3	0	319.0
937	1997-09-13	1997-10-17	34.0	849380	0	0	0	1	0	0	11	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0	15	0	0	46	0	193	3	0	5	4	4	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	18	0	0	0	8	0	0	0	0	0.0	9.0	11	0	350.0
937	1997-10-17	1997-11-20	34.0	263931	1	0	0	0	0	0	32	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0.0	2	0	0	22	4	248	4	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	14	0	0	0	16	0	0	0	0	1.0	9.0	6	0	411.0
937	1997-11-20	1997-12-24	34.0	1594227	0	0	0	0	0	0	40	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0	13	0	0	35	0	184	3	0	6	3	1	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0	26	0	11	0	0	1	4	0	0	0	0	0.5	5.5	10	0	324.0
937	1997-12-24	1998-01-27	34.0	397290191	1	0	0	0	0	0	2	0	1	0	6	0	0	2	0	0	0	0	0	0	0	0.5	3	0	0	75	215	12	0	23	4	3	0	0	0	0	0	0	0	0	0	0	0	0	100.0	3	0	0	0	0	0	0	0	0	0	0	0	1	9	0	2	0	0	0	0	0	0	0	0	0.0	1.5	1	0	461.0
2311	1996-12-15	1996-12-23	8.5	289538	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	2	6	2	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2.0	0.0	0	0	309.0
2311	1996-12-23	1996-12-31	8.5	661832	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	2	6	3	310	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	8	0	0	0	2	0	0	0	0	0.0	0.0	3	0	339.0
2311	1997-01-01	1997-01-09	8.5	2067573	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	24	7	292	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	7	0	0	0	0	0	0	0	0	2.0	0.5	0	0	343.5
2311	1997-01-09	1997-01-17	8.5	3131629	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	40	5	252	2	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	1.5	0.0	0	0	318.5
2311	1997-01-18	1997-01-26	8.5	5734518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	131	37	160	2	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	1	7	0	0	0	2	0	0	0	0	0.0	0.0	4	0	352.0
2311	1997-01-26	1997-02-03	8.5	26641049	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	1	153	102	46	1	4	6	1	1	0	0	0	2	0	0	0	0	0	0	0	10.0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0.0	0.5	0	0	338.5
2311	1997-02-04	1997-02-21	17.0	51349376	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	195	112	27	1	2	2	0	3	0	0	0	0	0	0	0	0	0	0	0	4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	1	0	0	0	0	0.0	0.0	3	0	353.5
2311	1997-02-21	1997-03-10	17.0	1269236	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	205	41	52	1	0	3	0	0	0	0	0	1	0	0	0	1	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	1	1	0	0	0	0	0	0	0	0	0.0	0.0	1	0	316.0
